otherCatalogNumbers,extracted,nanodropConc,sequenced12S,sequencedCOI,catalogNumber,institutionCode,individualCount,basisOfRecord,preparations,typeStatus,taxonRank,kingdom,phylum,class,order,family,genus,specificEpithet,scientificNameAuthorship,eventRemarks,identificationQualifier,vernacularName,identifiedBy,identificationRemarks,associatedSequences,taxonRemarks,waterBody,locality,recordedBy,samplingProtocol,minimumDepthInMeters,continent,countryCode,country,stateProvince,county,decimalLatitude,decimalLongitude,geodeticDatum,eventDate
SEA0374,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Liza,ramada,"(Risso, 1827)",NA,NA,Thin-lipped grey mullet,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0375,TRUE,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,acus,"Linnaeus, 1758",NA,NA,Greater pipefish,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0376,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,acus,"Linnaeus, 1758",NA,NA,Greater pipefish,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0377,TRUE,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Symphodus,bailloni,"(Valenciennes, 1839)",NA,NA,Baillon’s wrasse,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0378,TRUE,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,rostellatus,"Nilsson, 1855",NA,NA,Nilsson's pipefish,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0379,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,rostellatus,"Nilsson, 1855",NA,NA,Nilsson's pipefish,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0380,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,rostellatus,"Nilsson, 1855",NA,NA,Nilsson's pipefish,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0381,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,rostellatus,"Nilsson, 1855",NA,NA,Nilsson's pipefish,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0382,TRUE,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,pictus,"(Malm, 1865)",NA,NA,Painted goby,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0383,TRUE,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,pictus,"(Malm, 1865)",NA,NA,Painted goby,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0384,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,pictus,"(Malm, 1865)",NA,NA,Painted goby,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0385,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,pictus,"(Malm, 1865)",NA,NA,Painted goby,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0386,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,lucerna,"(Linnaeus, 1758)",NA,NA,Tub gurnard,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-12-21
SEA0387,TO DO,,,,NA,NA,1,TissueSample,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Labrus,bergylta,"Ascanius, 1767",NA,NA,Ballan wrasse,Rupert A. Collins,NA,NA,NA,English Channel,Swanage Pier,Rupert A. Collins,Hook and line,3,Europe,GB,United Kingdom,England,Dorset,50.6092,-1.9496,WGS84,2017-07-14
SEA0388,TO DO,,,,NA,NA,1,TissueSample,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,Taurulus,bubalis,"(Euphrasen, 1786)",NA,NA,Long spined sea scorpion,Rupert A. Collins,NA,NA,NA,English Channel,Swanage Pier,Rupert A. Collins,Hook and line,3,Europe,GB,United Kingdom,England,Dorset,50.6092,-1.9496,WGS84,2017-07-14
SEA0389,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,liparis,"(Linnaeus, 1766)",NA,NA,Common sea snail,Rupert A. Collins,"Small specimen, ID uncertain",NA,NA,Bristol Channel,Hinkley B Power Station,Robin Somes,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Somerset,51.2105,-3.1293,WGS84,2017-08-14
SEA0390,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Labrus,bergylta,"Ascanius, 1767",NA,NA,Ballan wrasse,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes | Rupert A. Collins,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2016-08-23
SEA0391,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Entelurus,aequoreus,(Linnaeus 1758),NA,NA,Snake pipefish,Rupert A. Collins,NA,NA,NA,Bristol Channel,Hinkley B Power Station,Robin Somes,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Somerset,51.2105,-3.1293,WGS84,2017-03-20
SEA0392,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Ammodytes,tobianus,"Linnaeus, 1758",NA,NA,Lesser sand eel,Rupert A. Collins,NA,NA,NA,Bristol Channel,Hinkley B Power Station,Robin Somes,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Somerset,51.2105,-3.1293,WGS84,2017-07-14
SEA0393,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Ammodytidae,Ammodytes,tobianus,"Linnaeus, 1758",NA,NA,Lesser sand eel,Rupert A. Collins,NA,NA,NA,Bristol Channel,Hinkley B Power Station,Robin Somes,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Somerset,51.2105,-3.1293,WGS84,2017-02-17
SEA0394,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,liparis,"(Linnaeus, 1766)",NA,NA,Common sea snail,Rupert A. Collins,NA,NA,NA,Bristol Channel,Hinkley B Power Station,Robin Somes,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Somerset,51.2105,-3.1293,WGS84,2017-01-19
SEA0395,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,liparis,"(Linnaeus, 1766)",NA,NA,Common sea snail,Rupert A. Collins,NA,NA,NA,Bristol Channel,Hinkley B Power Station,Robin Somes,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Somerset,51.2105,-3.1293,WGS84,2017-01-19
SEA0396,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,liparis,"(Linnaeus, 1766)",NA,NA,Common sea snail,Rupert A. Collins,NA,NA,NA,Bristol Channel,Hinkley B Power Station,Robin Somes,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Somerset,51.2105,-3.1293,WGS84,2017-01-19
SEA0397,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Liparidae,Liparis,montagui,"(Donovan, 1804)",NA,NA,Montagu's sea snail,Rupert A. Collins,NA,NA,NA,River Test,Marchwood Power Station outfall,Robin Somes,Power station impingement survey,NA,Europe,GB,United Kingdom,England,Hampshire,50.9013,-1.4406,WGS84,2017-09-27
SEA0398,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Trachurus,trachurus,"(Linnaeus, 1758)",NA,NA,Horse mackerel,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0399,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0400,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0401,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0402,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0403,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0404,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0405,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0406,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0407,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0408,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0409,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0410,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0411,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0412,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0413,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,minutus,"(Pallas, 1770)",NA,NA,Sand goby,Rupert A. Collins,"This one was a bit strange, but prob P. minutus",NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0414,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,genus,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,lozanoi,"(de Buen, 1923)",NA,NA,Lozano’s sand goby,Rupert A. Collins,ID tentative,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0415,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,genus,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,lozanoi,"(de Buen, 1923)",NA,NA,Lozano’s sand goby,Rupert A. Collins,ID tentative,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0416,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,genus,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,lozanoi,"(de Buen, 1923)",NA,NA,Lozano’s sand goby,Rupert A. Collins,ID tentative,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0417,TO DO,,,,NA,NA,1,TissueSample,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,lucerna,"(Linnaeus, 1758)",NA,NA,Tub gurnard,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0418,,,,,NA,NA,1,TissueSample,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Syngnathus,acus,"Linnaeus, 1758",NA,NA,Greater pipefish,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0419,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Limanda,limanda,"(Linnaeus, 1758)",NA,NA,Dab,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0420,,,,,NA,NA,1,TissueSample,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Scorpaeniformes,Triglidae,Chelidonichthys,lucerna,"(Linnaeus, 1758)",NA,NA,Tub gurnard,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-10-11
SEA0421,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Liza,ramada,"(Risso, 1827)",NA,NA,Thin-lipped grey mullet,Rupert A. Collins,NA,NA,NA,River Gann,Lagoon on the Gann estuary,Rupert A. Collins,Seine,0.5,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7167,-5.1732,WGS84,2018-06-07
SEA0422,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Liza,ramada,"(Risso, 1827)",NA,NA,Thin-lipped grey mullet,Rupert A. Collins,NA,NA,NA,River Gann,Lagoon on the Gann estuary,Rupert A. Collins,Seine,0.5,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7167,-5.1732,WGS84,2018-06-07
SEA0423,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Liza,ramada,"(Risso, 1827)",NA,NA,Thin-lipped grey mullet,Rupert A. Collins,NA,NA,NA,River Gann,Lagoon on the Gann estuary,Rupert A. Collins,Seine,0.5,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7167,-5.1732,WGS84,2018-06-07
SEA0424,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Sparus,aurata,"Linnaeus, 1758",NA,NA,Gilthead sea bream,Rupert A. Collins,NA,NA,NA,River Gann,Lagoon on the Gann estuary,Rupert A. Collins,Seine,0.5,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7167,-5.1732,WGS84,2018-06-07
SEA0425,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Sparus,aurata,"Linnaeus, 1758",NA,NA,Gilthead sea bream,Rupert A. Collins,NA,NA,NA,River Gann,Lagoon on the Gann estuary,Rupert A. Collins,Seine,0.5,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7167,-5.1732,WGS84,2018-06-07
SEA0426,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Sparus,aurata,"Linnaeus, 1758",NA,NA,Gilthead sea bream,Rupert A. Collins,NA,NA,NA,River Gann,Lagoon on the Gann estuary,Rupert A. Collins,Seine,0.5,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7167,-5.1732,WGS84,2018-06-07
SEA0427,,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Perciformes,Callionymidae,Callionymus,lyra,"Linnaeus, 1758",NA,NA,Common dragonet,Rupert A. Collins,NA,NA,NA,River Test,Five trawls downriver of Marchwood Power Station,Robin Somes | Rupert A. Collins,Bottom trawl,15,Europe,GB,United Kingdom,England,Hampshire,50.8872,-1.4062,WGS84,2017-06-13
SEA0428,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,microps,"(Krøyer, 1838)",NA,NA,Common goby,Rupert A. Collins,NA,NA,NA,River Gann,Gann Estuary at Dale lime kilns,Rupert A. Collins | Martin Genner,Seine,0.5,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7206,-5.1669,WGS84,2017-06-04
SEA0429,TO DO,,,,NA,NA,1,PreservedSpecimen,EtOH,Other material,species,Animalia,Chordata,Actinopterygii,Gobiiformes,Gobiidae,Pomatoschistus,microps,"(Krøyer, 1838)",NA,NA,Common goby,Rupert A. Collins,NA,NA,NA,River Gann,Gann Estuary at Dale lime kilns,Rupert A. Collins | Martin Genner,Seine,0.5,Europe,GB,United Kingdom,Wales,Pembrokeshire,51.7206,-5.1669,WGS84,2017-06-04
